Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
1,1,estimated_hyper_lin,exp,0.8,0.444444444,0.596284794,0.489795918,0.675324675,0.622222222,"[[80 20]
 [30 24]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.84,0.481481481,0.635959468,0.541666667,0.714285714,0.660740741,"[[84 16]
 [28 26]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.81,0.481481481,0.6244998,0.525252525,0.694805195,0.645740741,"[[81 19]
 [28 26]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.82,0.462962963,0.616140917,0.515463918,0.694805195,0.641481481,"[[82 18]
 [29 25]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.82,0.444444444,0.603692343,0.5,0.688311688,0.632222222,"[[82 18]
 [30 24]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.82,0.444444444,0.603692343,0.5,0.688311688,0.632222222,"[[82 18]
 [30 24]]",,,,,,,,,,
1,1,SVM,SVM,0.86,0.666666667,0.757187779,0.692307692,0.792207792,0.763333333,"[[86 14]
 [18 36]]",,,,,,,,,,
1,1,WSVM,WSVM,0.82,0.703703704,0.759629539,0.690909091,0.779220779,0.761851852,"[[82 18]
 [16 38]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.81,0.722222222,0.764852927,0.696428571,0.779220779,0.766111111,"[[81 19]
 [15 39]]",,,,,,,,,,
1,1,own_class_center,exp,0.82,0.722222222,0.769559759,0.702702703,0.785714286,0.771111111,"[[82 18]
 [15 39]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.81,0.722222222,0.764852927,0.696428571,0.779220779,0.766111111,"[[81 19]
 [15 39]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.81,0.740740741,0.774596669,0.707964602,0.785714286,0.77537037,"[[81 19]
 [14 40]]",,,,,,,,,,
1,1,actual_hyper_lin,lin_center_own,0.79,0.703703704,0.745604403,0.672566372,0.75974026,0.746851852,"[[79 21]
 [16 38]]",,,,,,,,,,
1,1,actual_hyper_lin,exp,0.81,0.703703704,0.754983444,0.684684685,0.772727273,0.756851852,"[[81 19]
 [16 38]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.82,0.703703704,0.759629539,0.690909091,0.779220779,0.761851852,"[[82 18]
 [16 38]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.82,0.685185185,0.749567777,0.678899083,0.772727273,0.752592593,"[[82 18]
 [17 37]]",,,,,,,,,,
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.82,0.685185185,0.749567777,0.678899083,0.772727273,0.752592593,"[[82 18]
 [17 37]]",,,,,,,,,,
1,1,SVM,SVM,0.83,0.603773585,0.707906827,0.62745098,0.751633987,0.716886792,"[[83 17]
 [21 32]]",,,,,,,,,,
1,1,WSVM,WSVM,0.78,0.660377358,0.717700731,0.636363636,0.738562092,0.720188679,"[[78 22]
 [18 35]]",,,,,,,,,,
1,1,own_class_center,lin_center_own,0.79,0.679245283,0.732532439,0.654545455,0.751633987,0.734622642,"[[79 21]
 [17 36]]",,,,,,,,,,
1,1,own_class_center,exp,0.78,0.641509434,0.707373564,0.623853211,0.732026144,0.710754717,"[[78 22]
 [19 34]]",,,,,,,,,,
1,1,estimated_hyper_lin,lin_center_own,0.79,0.679245283,0.732532439,0.654545455,0.751633987,0.734622642,"[[79 21]
 [17 36]]",,,,,,,,,,
1,1,estimated_hyper_lin,exp,0.82,0.622641509,0.714539039,0.634615385,0.751633987,0.721320755,"[[82 18]
 [20 33]]",,,,,,,,,,
